,date,category_id,sku_id,sales_price,sales_quantity
99,2020-11-02,7,2715,1071.2,
100,2020-11-03,7,2715,1071.2,
101,2020-11-04,7,2715,1071.2,
102,2020-11-05,7,2715,1071.2,
103,2020-11-06,7,2715,1071.2,
104,2020-11-07,7,2715,973.7,
105,2020-11-08,7,2715,973.7,
106,2020-11-09,7,2715,973.7,
107,2020-11-10,7,2715,973.7,
108,2020-11-11,7,2715,973.7,
109,2020-11-12,7,2715,973.7,
110,2020-11-13,7,2715,973.7,
111,2020-11-14,7,2715,999.7,
112,2020-11-01,7,2992,479.7,
113,2020-11-02,7,2992,479.7,
114,2020-11-03,7,2992,479.7,
115,2020-11-04,7,2992,479.7,
116,2020-11-05,7,2992,479.7,
117,2020-11-06,7,2992,479.7,
118,2020-11-07,7,2992,479.7,
119,2020-11-08,7,2992,479.7,
120,2020-11-09,7,2992,479.7,
121,2020-11-10,7,2992,479.7,
122,2020-11-11,7,2992,479.7,
123,2020-11-12,7,2992,479.7,
124,2020-11-13,7,2992,479.7,
125,2020-11-14,7,2992,479.7,
126,2020-11-01,7,2995,486.2,
127,2020-11-02,7,2995,486.2,
128,2020-11-03,7,2995,486.2,
129,2020-11-04,7,2995,486.2,
130,2020-11-05,7,2995,486.2,
131,2020-11-06,7,2995,486.2,
132,2020-11-07,7,2995,486.2,
133,2020-11-08,7,2995,486.2,
134,2020-11-09,7,2995,486.2,
135,2020-11-10,7,2995,486.2,
136,2020-11-11,7,2995,486.2,
137,2020-11-12,7,2995,486.2,
138,2020-11-13,7,2995,486.2,
139,2020-11-14,7,2995,486.2,
140,2020-11-01,7,2996,375.7,
141,2020-11-02,7,2996,375.7,
142,2020-11-03,7,2996,375.7,
143,2020-11-04,7,2996,375.7,
144,2020-11-05,7,2996,375.7,
145,2020-11-06,7,2996,375.7,
146,2020-11-07,7,2996,375.7,
147,2020-11-08,7,2996,375.7,
148,2020-11-09,7,2996,375.7,
149,2020-11-10,7,2996,375.7,
150,2020-11-11,7,2996,375.7,
151,2020-11-12,7,2996,375.7,
152,2020-11-13,7,2996,375.7,
153,2020-11-14,7,2996,375.7,
154,2020-11-01,7,2999,583.7,
155,2020-11-02,7,2999,583.7,
156,2020-11-03,7,2999,583.7,
157,2020-11-04,7,2999,583.7,
158,2020-11-05,7,2999,583.7,
159,2020-11-06,7,2999,583.7,
160,2020-11-07,7,2999,583.7,
161,2020-11-08,7,2999,583.7,
162,2020-11-09,7,2999,583.7,
163,2020-11-10,7,2999,583.7,
164,2020-11-11,7,2999,583.7,
165,2020-11-12,7,2999,583.7,
166,2020-11-13,7,2999,583.7,
167,2020-11-14,7,2999,583.7,
168,2020-11-01,7,3052,336.7,
169,2020-11-02,7,3052,336.7,
170,2020-11-03,7,3052,336.7,
171,2020-11-04,7,3052,336.7,
172,2020-11-05,7,3052,336.7,
173,2020-11-06,7,3052,336.7,
174,2020-11-07,7,3052,336.7,
175,2020-11-08,7,3052,336.7,
176,2020-11-09,7,3052,336.7,
177,2020-11-10,7,3052,336.7,
178,2020-11-11,7,3052,336.7,
179,2020-11-12,7,3052,336.7,
180,2020-11-13,7,3052,336.7,
181,2020-11-14,7,3052,336.7,
182,2020-11-01,7,3678,1058.2,
183,2020-11-02,7,3678,1058.2,
184,2020-11-03,7,3678,1058.2,
185,2020-11-04,7,3678,1058.2,
186,2020-11-05,7,3678,1058.2,
187,2020-11-06,7,3678,1058.2,
188,2020-11-07,7,3678,1058.2,
189,2020-11-08,7,3678,1058.2,
190,2020-11-09,7,3678,1058.2,
191,2020-11-10,7,3678,889.2,
192,2020-11-11,7,3678,889.2,
193,2020-11-12,7,3678,889.2,
194,2020-11-13,7,3678,889.2,
195,2020-11-14,7,3678,889.2,
196,2020-11-01,7,3923,492.7,
197,2020-11-02,7,3923,492.7,
198,2020-11-03,7,3923,492.7,
199,2020-11-04,7,3923,492.7,
200,2020-11-05,7,3923,492.7,
201,2020-11-06,7,3923,492.7,
202,2020-11-07,7,3923,492.7,
203,2020-11-08,7,3923,492.7,
204,2020-11-09,7,3923,492.7,
205,2020-11-10,7,3923,492.7,
206,2020-11-11,7,3923,492.7,
207,2020-11-12,7,3923,492.7,
208,2020-11-13,7,3923,492.7,
209,2020-11-14,7,3923,492.7,
210,2020-11-01,7,3928,479.7,
211,2020-11-02,7,3928,479.7,
212,2020-11-03,7,3928,479.7,
213,2020-11-04,7,3928,479.7,
214,2020-11-05,7,3928,479.7,
215,2020-11-06,7,3928,479.7,
216,2020-11-07,7,3928,479.7,
217,2020-11-08,7,3928,479.7,
218,2020-11-09,7,3928,479.7,
219,2020-11-10,7,3928,479.7,
220,2020-11-11,7,3928,479.7,
221,2020-11-12,7,3928,492.7,
222,2020-11-13,7,3928,603.2,
223,2020-11-14,7,3928,603.2,
224,2020-11-01,7,3954,648.7,
225,2020-11-02,7,3954,648.7,
226,2020-11-03,7,3954,648.7,
227,2020-11-04,7,3954,648.7,
228,2020-11-05,7,3954,648.7,
229,2020-11-06,7,3954,648.7,
230,2020-11-07,7,3954,648.7,
231,2020-11-08,7,3954,648.7,
232,2020-11-09,7,3954,648.7,
233,2020-11-10,7,3954,648.7,
234,2020-11-11,7,3954,648.7,
235,2020-11-12,7,3954,648.7,
236,2020-11-13,7,3954,648.7,
237,2020-11-14,7,3954,648.7,
238,2020-11-01,7,4031,67.587,
239,2020-11-02,7,4031,67.587,
240,2020-11-03,7,4031,67.587,
241,2020-11-04,7,4031,67.587,
242,2020-11-05,7,4031,67.587,
243,2020-11-06,7,4031,67.587,
244,2020-11-07,7,4031,67.587,
245,2020-11-08,7,4031,67.587,
246,2020-11-09,7,4031,67.587,
247,2020-11-10,7,4031,67.587,
248,2020-11-11,7,4031,67.587,
249,2020-11-12,7,4031,67.587,
250,2020-11-13,7,4031,67.587,
251,2020-11-14,7,4031,67.587,
252,2020-11-01,7,4067,765.7,
253,2020-11-02,7,4067,765.7,
254,2020-11-03,7,4067,765.7,
255,2020-11-04,7,4067,765.7,
256,2020-11-05,7,4067,765.7,
257,2020-11-06,7,4067,765.7,
258,2020-11-07,7,4067,765.7,
259,2020-11-08,7,4067,765.7,
260,2020-11-09,7,4067,765.7,
261,2020-11-10,7,4067,765.7,
262,2020-11-11,7,4067,765.7,
263,2020-11-12,7,4067,765.7,
264,2020-11-13,7,4067,518.7,
265,2020-11-14,7,4067,518.7,
266,2020-11-01,7,4104,687.7,
267,2020-11-02,7,4104,687.7,
268,2020-11-03,7,4104,687.7,
269,2020-11-04,7,4104,687.7,
270,2020-11-05,7,4104,687.7,
271,2020-11-06,7,4104,687.7,
272,2020-11-07,7,4104,687.7,
273,2020-11-08,7,4104,687.7,
274,2020-11-09,7,4104,687.7,
275,2020-11-10,7,4104,687.7,
276,2020-11-11,7,4104,687.7,
277,2020-11-12,7,4104,687.7,
278,2020-11-13,7,4104,687.7,
279,2020-11-14,7,4104,687.7,
280,2020-11-01,7,4106,1006.2,
281,2020-11-02,7,4106,1006.2,
282,2020-11-03,7,4106,1006.2,
283,2020-11-04,7,4106,1006.2,
284,2020-11-05,7,4106,1006.2,
285,2020-11-06,7,4106,1006.2,
286,2020-11-07,7,4106,1006.2,
287,2020-11-08,7,4106,1006.2,
288,2020-11-09,7,4106,1006.2,
289,2020-11-10,7,4106,1006.2,
290,2020-11-11,7,4106,1006.2,
291,2020-11-12,7,4106,1006.2,
292,2020-11-13,7,4106,1006.2,
293,2020-11-14,7,4106,1006.2,
294,2020-11-01,7,4189,72.787,
295,2020-11-02,7,4189,72.787,
296,2020-11-03,7,4189,72.787,
297,2020-11-04,7,4189,72.787,
298,2020-11-05,7,4189,72.787,
299,2020-11-06,7,4189,72.787,
300,2020-11-07,7,4189,72.787,
301,2020-11-08,7,4189,72.787,
302,2020-11-09,7,4189,72.787,
303,2020-11-10,7,4189,72.787,
304,2020-11-11,7,4189,72.787,
305,2020-11-12,7,4189,72.787,
306,2020-11-13,7,4189,72.787,
307,2020-11-14,7,4189,72.787,
308,2020-11-01,7,4535,1032.2,
309,2020-11-02,7,4535,1032.2,
310,2020-11-03,7,4535,1032.2,
311,2020-11-04,7,4535,1032.2,
312,2020-11-05,7,4535,1032.2,
313,2020-11-06,7,4535,1032.2,
314,2020-11-07,7,4535,1032.2,
315,2020-11-08,7,4535,1032.2,
316,2020-11-09,7,4535,1032.2,
317,2020-11-10,7,4535,1032.2,
318,2020-11-11,7,4535,1032.2,
319,2020-11-12,7,4535,1032.2,
320,2020-11-13,7,4535,1032.2,
321,2020-11-14,7,4535,1032.2,
322,2020-11-01,7,5802,1818.7,
323,2020-11-02,7,5802,1818.7,
324,2020-11-03,7,5802,1818.7,
325,2020-11-04,7,5802,1818.7,
326,2020-11-05,7,5802,1818.7,
327,2020-11-06,7,5802,1818.7,
328,2020-11-07,7,5802,1818.7,
329,2020-11-08,7,5802,1818.7,
330,2020-11-09,7,5802,1818.7,
331,2020-11-10,7,5802,1818.7,
332,2020-11-11,7,5802,1818.7,
333,2020-11-12,7,5802,1818.7,
334,2020-11-13,7,5802,1818.7,
335,2020-11-14,7,5802,1818.7,
336,2020-11-01,7,7395,869.7,
337,2020-11-02,7,7395,869.7,
338,2020-11-03,7,7395,869.7,
339,2020-11-04,7,7395,869.7,
340,2020-11-05,7,7395,869.7,
341,2020-11-06,7,7395,869.7,
342,2020-11-07,7,7395,869.7,
343,2020-11-08,7,7395,869.7,
344,2020-11-09,7,7395,869.7,
345,2020-11-10,7,7395,869.7,
346,2020-11-11,7,7395,869.7,
347,2020-11-12,7,7395,869.7,
348,2020-11-13,7,7395,869.7,
349,2020-11-14,7,7395,869.7,
350,2020-11-01,7,8124,583.7,
351,2020-11-02,7,8124,583.7,
352,2020-11-03,7,8124,583.7,
353,2020-11-04,7,8124,583.7,
354,2020-11-05,7,8124,583.7,
355,2020-11-06,7,8124,583.7,
356,2020-11-07,7,8124,583.7,
357,2020-11-08,7,8124,583.7,
358,2020-11-09,7,8124,583.7,
359,2020-11-10,7,8124,583.7,
360,2020-11-11,7,8124,583.7,
361,2020-11-12,7,8124,583.7,
362,2020-11-13,7,8124,583.7,
363,2020-11-14,7,8124,583.7,
364,2020-11-01,17,8219,76.622,
365,2020-11-02,17,8219,76.622,
366,2020-11-03,17,8219,76.622,
367,2020-11-04,17,8219,76.622,
368,2020-11-05,17,8219,76.622,
369,2020-11-06,17,8219,76.622,
370,2020-11-07,17,8219,76.622,
371,2020-11-08,17,8219,76.622,
372,2020-11-09,17,8219,76.622,
373,2020-11-10,17,8219,76.622,
374,2020-11-11,17,8219,76.622,
375,2020-11-12,17,8219,76.622,
376,2020-11-13,17,8219,76.622,
377,2020-11-14,17,8219,76.622,
378,2020-11-01,17,8220,76.622,
379,2020-11-02,17,8220,76.622,
380,2020-11-03,17,8220,76.622,
381,2020-11-04,17,8220,76.622,
382,2020-11-05,17,8220,76.622,
383,2020-11-06,17,8220,76.622,
384,2020-11-07,17,8220,76.622,
385,2020-11-08,17,8220,76.622,
386,2020-11-09,17,8220,77.922,
387,2020-11-10,17,8220,77.922,
388,2020-11-11,17,8220,77.922,
389,2020-11-12,17,8220,77.922,
390,2020-11-13,17,8220,77.922,
391,2020-11-14,17,8220,77.922,
392,2020-11-01,17,8221,66.222,
393,2020-11-02,17,8221,66.222,
394,2020-11-03,17,8221,66.222,
395,2020-11-04,17,8221,66.222,
396,2020-11-05,17,8221,66.222,
397,2020-11-06,17,8221,66.222,
398,2020-11-07,17,8221,66.222,
399,2020-11-08,17,8221,66.222,
400,2020-11-09,17,8221,66.222,
401,2020-11-10,17,8221,66.222,
402,2020-11-11,17,8221,66.222,
403,2020-11-12,17,8221,66.222,
404,2020-11-13,17,8221,66.222,
405,2020-11-14,17,8221,66.222,
406,2020-11-01,17,8222,63.7,
407,2020-11-02,17,8222,63.7,
408,2020-11-03,17,8222,65.0,
409,2020-11-04,17,8222,65.0,
410,2020-11-05,17,8222,65.0,
411,2020-11-06,17,8222,65.0,
412,2020-11-07,17,8222,65.0,
413,2020-11-08,17,8222,65.0,
414,2020-11-09,17,8222,65.0,
415,2020-11-10,17,8222,65.0,
416,2020-11-11,17,8222,65.0,
417,2020-11-12,17,8222,65.0,
418,2020-11-13,17,8222,65.0,
419,2020-11-14,17,8222,65.0,
420,2020-11-01,17,8228,83.122,
421,2020-11-02,17,8228,83.122,
422,2020-11-03,17,8228,83.122,
423,2020-11-04,17,8228,83.122,
424,2020-11-05,17,8228,83.122,
425,2020-11-06,17,8228,83.122,
426,2020-11-07,17,8228,83.122,
427,2020-11-08,17,8228,83.122,
428,2020-11-09,17,8228,83.122,
429,2020-11-10,17,8228,83.122,
430,2020-11-11,17,8228,83.122,
431,2020-11-12,17,8228,83.122,
432,2020-11-13,17,8228,83.122,
433,2020-11-14,17,8228,83.122,
434,2020-11-01,7,8432,557.7,
435,2020-11-02,7,8432,557.7,
436,2020-11-03,7,8432,557.7,
437,2020-11-04,7,8432,557.7,
438,2020-11-05,7,8432,557.7,
439,2020-11-06,7,8432,492.7,
440,2020-11-07,7,8432,492.7,
441,2020-11-08,7,8432,492.7,
442,2020-11-09,7,8432,492.7,
443,2020-11-10,7,8432,492.7,
444,2020-11-11,7,8432,492.7,
445,2020-11-12,7,8432,492.7,
446,2020-11-13,7,8432,518.7,
447,2020-11-14,7,8432,518.7,
448,2020-11-01,7,8434,778.7,
449,2020-11-02,7,8434,778.7,
450,2020-11-03,7,8434,778.7,
451,2020-11-04,7,8434,778.7,
452,2020-11-05,7,8434,778.7,
453,2020-11-06,7,8434,583.7,
454,2020-11-07,7,8434,583.7,
455,2020-11-08,7,8434,583.7,
456,2020-11-09,7,8434,583.7,
457,2020-11-10,7,8434,583.7,
458,2020-11-11,7,8434,583.7,
459,2020-11-12,7,8434,583.7,
460,2020-11-13,7,8434,583.7,
461,2020-11-14,7,8434,583.7,
462,2020-11-01,17,8619,75.4,
463,2020-11-02,17,8619,75.4,
464,2020-11-03,17,8619,75.4,
465,2020-11-04,17,8619,75.4,
466,2020-11-05,17,8619,75.4,
467,2020-11-06,17,8619,75.4,
468,2020-11-07,17,8619,75.4,
469,2020-11-08,17,8619,75.4,
470,2020-11-09,17,8619,75.4,
471,2020-11-10,17,8619,75.4,
472,2020-11-11,17,8619,75.4,
473,2020-11-12,17,8619,75.4,
474,2020-11-13,17,8619,75.4,
475,2020-11-14,17,8619,75.4,
476,2020-11-01,17,8620,75.4,
477,2020-11-02,17,8620,75.4,
478,2020-11-03,17,8620,75.4,
479,2020-11-04,17,8620,75.4,
480,2020-11-05,17,8620,75.4,
481,2020-11-06,17,8620,75.4,
482,2020-11-07,17,8620,75.4,
483,2020-11-08,17,8620,75.4,
484,2020-11-09,17,8620,75.4,
485,2020-11-10,17,8620,75.4,
486,2020-11-11,17,8620,75.4,
487,2020-11-12,17,8620,75.4,
488,2020-11-13,17,8620,75.4,
489,2020-11-14,17,8620,75.4,
490,2020-11-01,17,8621,72.8,
491,2020-11-02,17,8621,72.8,
492,2020-11-03,17,8621,72.8,
493,2020-11-04,17,8621,72.8,
494,2020-11-05,17,8621,72.8,
495,2020-11-06,17,8621,72.8,
496,2020-11-07,17,8621,72.8,
497,2020-11-08,17,8621,72.8,
498,2020-11-09,17,8621,72.8,
499,2020-11-10,17,8621,72.8,
500,2020-11-11,17,8621,72.8,
501,2020-11-12,17,8621,72.8,
502,2020-11-13,17,8621,72.8,
503,2020-11-14,17,8621,72.8,
504,2020-11-01,17,8622,75.4,
505,2020-11-02,17,8622,75.4,
506,2020-11-03,17,8622,75.4,
507,2020-11-04,17,8622,75.4,
508,2020-11-05,17,8622,75.4,
509,2020-11-06,17,8622,75.4,
510,2020-11-07,17,8622,75.4,
511,2020-11-08,17,8622,75.4,
512,2020-11-09,17,8622,75.4,
513,2020-11-10,17,8622,75.4,
514,2020-11-11,17,8622,75.4,
515,2020-11-12,17,8622,75.4,
516,2020-11-13,17,8622,75.4,
517,2020-11-14,17,8622,75.4,
518,2020-11-01,7,9115,551.2,
519,2020-11-02,7,9115,551.2,
520,2020-11-03,7,9115,551.2,
521,2020-11-04,7,9115,551.2,
522,2020-11-05,7,9115,551.2,
523,2020-11-06,7,9115,551.2,
524,2020-11-07,7,9115,551.2,
525,2020-11-08,7,9115,551.2,
526,2020-11-09,7,9115,551.2,
527,2020-11-10,7,9115,551.2,
528,2020-11-11,7,9115,551.2,
529,2020-11-12,7,9115,551.2,
530,2020-11-13,7,9115,551.2,
531,2020-11-14,7,9115,551.2,
532,2020-11-01,7,10024,1948.7,
533,2020-11-02,7,10024,1948.7,
534,2020-11-03,7,10024,1948.7,
535,2020-11-04,7,10024,1948.7,
536,2020-11-05,7,10024,1948.7,
537,2020-11-06,7,10024,1948.7,
538,2020-11-07,7,10024,1948.7,
539,2020-11-08,7,10024,1948.7,
540,2020-11-09,7,10024,1948.7,
541,2020-11-10,7,10024,1948.7,
542,2020-11-11,7,10024,1948.7,
543,2020-11-12,7,10024,1948.7,
544,2020-11-13,7,10024,1948.7,
545,2020-11-14,7,10024,1948.7,
546,2020-11-01,7,10026,1038.7,
547,2020-11-02,7,10026,1038.7,
548,2020-11-03,7,10026,1038.7,
549,2020-11-04,7,10026,1038.7,
550,2020-11-05,7,10026,1038.7,
551,2020-11-06,7,10026,1038.7,
552,2020-11-07,7,10026,1038.7,
553,2020-11-08,7,10026,1038.7,
554,2020-11-09,7,10026,1038.7,
555,2020-11-10,7,10026,1038.7,
556,2020-11-11,7,10026,1038.7,
557,2020-11-12,7,10026,1038.7,
558,2020-11-13,7,10026,1038.7,
559,2020-11-14,7,10026,1038.7,
560,2020-11-01,7,10029,375.7,
561,2020-11-02,7,10029,375.7,
562,2020-11-03,7,10029,375.7,
563,2020-11-04,7,10029,375.7,
564,2020-11-05,7,10029,375.7,
565,2020-11-06,7,10029,375.7,
566,2020-11-07,7,10029,375.7,
567,2020-11-08,7,10029,375.7,
568,2020-11-09,7,10029,375.7,
569,2020-11-10,7,10029,375.7,
570,2020-11-11,7,10029,375.7,
571,2020-11-12,7,10029,375.7,
572,2020-11-13,7,10029,375.7,
573,2020-11-14,7,10029,375.7,
574,2020-11-01,7,10030,687.7,
575,2020-11-02,7,10030,687.7,
576,2020-11-03,7,10030,687.7,
577,2020-11-04,7,10030,687.7,
578,2020-11-05,7,10030,687.7,
579,2020-11-06,7,10030,687.7,
580,2020-11-07,7,10030,687.7,
581,2020-11-08,7,10030,687.7,
582,2020-11-09,7,10030,687.7,
583,2020-11-10,7,10030,687.7,
584,2020-11-11,7,10030,687.7,
585,2020-11-12,7,10030,687.7,
586,2020-11-13,7,10030,687.7,
587,2020-11-14,7,10030,687.7,
588,2020-11-01,7,10435,232.70000000000002,
589,2020-11-02,7,10435,232.70000000000002,
590,2020-11-03,7,10435,232.70000000000002,
591,2020-11-04,7,10435,232.70000000000002,
592,2020-11-05,7,10435,232.70000000000002,
593,2020-11-06,7,10435,232.70000000000002,
594,2020-11-07,7,10435,232.70000000000002,
595,2020-11-08,7,10435,232.70000000000002,
596,2020-11-09,7,10435,232.70000000000002,
597,2020-11-10,7,10435,232.70000000000002,
598,2020-11-11,7,10435,232.70000000000002,
599,2020-11-12,7,10435,232.70000000000002,
600,2020-11-13,7,10435,317.2,
601,2020-11-14,7,10435,317.2,
602,2020-11-01,7,11817,362.7,
603,2020-11-02,7,11817,362.7,
604,2020-11-03,7,11817,362.7,
605,2020-11-04,7,11817,362.7,
606,2020-11-05,7,11817,362.7,
607,2020-11-06,7,11817,362.7,
608,2020-11-07,7,11817,362.7,
609,2020-11-08,7,11817,362.7,
610,2020-11-09,7,11817,362.7,
611,2020-11-10,7,11817,362.7,
612,2020-11-11,7,11817,362.7,
613,2020-11-12,7,11817,362.7,
614,2020-11-13,7,11817,479.7,
615,2020-11-14,7,11817,479.7,
616,2020-11-01,7,13254,1019.2,
617,2020-11-02,7,13254,1019.2,
618,2020-11-03,7,13254,1019.2,
619,2020-11-04,7,13254,1019.2,
620,2020-11-05,7,13254,1019.2,
621,2020-11-06,7,13254,1019.2,
622,2020-11-07,7,13254,1019.2,
623,2020-11-08,7,13254,1019.2,
624,2020-11-09,7,13254,1019.2,
625,2020-11-10,7,13254,1019.2,
626,2020-11-11,7,13254,1058.2,
627,2020-11-12,7,13254,1058.2,
628,2020-11-13,7,13254,1058.2,
629,2020-11-14,7,13254,1058.2,
630,2020-11-01,7,14010,583.7,
631,2020-11-02,7,14010,583.7,
632,2020-11-03,7,14010,583.7,
633,2020-11-04,7,14010,583.7,
634,2020-11-05,7,14010,583.7,
635,2020-11-06,7,14010,583.7,
636,2020-11-07,7,14010,583.7,
637,2020-11-08,7,14010,583.7,
638,2020-11-09,7,14010,583.7,
639,2020-11-10,7,14010,583.7,
640,2020-11-11,7,14010,583.7,
641,2020-11-12,7,14010,583.7,
642,2020-11-13,7,14010,583.7,
643,2020-11-14,7,14010,583.7,
644,2020-11-01,7,14016,505.70000000000005,
645,2020-11-02,7,14016,505.70000000000005,
646,2020-11-03,7,14016,505.70000000000005,
647,2020-11-04,7,14016,505.70000000000005,
648,2020-11-05,7,14016,505.70000000000005,
649,2020-11-06,7,14016,362.7,
650,2020-11-07,7,14016,362.7,
651,2020-11-08,7,14016,362.7,
652,2020-11-09,7,14016,362.7,
653,2020-11-10,7,14016,362.7,
654,2020-11-11,7,14016,362.7,
655,2020-11-12,7,14016,362.7,
656,2020-11-13,7,14016,362.7,
657,2020-11-14,7,14016,362.7,
658,2020-11-01,7,14035,466.7,
659,2020-11-02,7,14035,466.7,
660,2020-11-03,7,14035,466.7,
661,2020-11-04,7,14035,466.7,
662,2020-11-05,7,14035,466.7,
663,2020-11-06,7,14035,323.7,
664,2020-11-07,7,14035,323.7,
665,2020-11-08,7,14035,323.7,
666,2020-11-09,7,14035,323.7,
667,2020-11-10,7,14035,323.7,
668,2020-11-11,7,14035,323.7,
669,2020-11-12,7,14035,323.7,
670,2020-11-13,7,14035,323.7,
671,2020-11-14,7,14035,323.7,
672,2020-11-01,7,14037,460.2,
673,2020-11-02,7,14037,460.2,
674,2020-11-03,7,14037,460.2,
675,2020-11-04,7,14037,460.2,
676,2020-11-05,7,14037,460.2,
677,2020-11-06,7,14037,349.7,
678,2020-11-07,7,14037,349.7,
679,2020-11-08,7,14037,349.7,
680,2020-11-09,7,14037,349.7,
681,2020-11-10,7,14037,349.7,
682,2020-11-11,7,14037,349.7,
683,2020-11-12,7,14037,349.7,
684,2020-11-13,7,14037,349.7,
685,2020-11-14,7,14037,349.7,
686,2020-11-01,7,14598,1064.7,
687,2020-11-02,7,14598,1064.7,
688,2020-11-03,7,14598,1064.7,
689,2020-11-04,7,14598,1064.7,
690,2020-11-05,7,14598,1064.7,
691,2020-11-06,7,14598,1064.7,
692,2020-11-07,7,14598,1064.7,
693,2020-11-08,7,14598,1064.7,
694,2020-11-09,7,14598,1064.7,
695,2020-11-10,7,14598,1064.7,
696,2020-11-11,7,14598,1064.7,
697,2020-11-12,7,14598,1064.7,
698,2020-11-13,7,14598,843.7,
699,2020-11-14,7,14598,843.7,
700,2020-11-01,23,15272,26.377,
701,2020-11-02,23,15272,26.377,
702,2020-11-03,23,15272,26.377,
703,2020-11-04,23,15272,26.377,
704,2020-11-05,23,15272,26.377,
705,2020-11-06,23,15272,26.377,
706,2020-11-07,23,15272,26.377,
707,2020-11-08,23,15272,26.377,
708,2020-11-09,23,15272,26.377,
709,2020-11-10,23,15272,26.377,
710,2020-11-11,23,15272,26.377,
711,2020-11-12,23,15272,26.377,
712,2020-11-13,23,15272,26.377,
713,2020-11-14,23,15272,26.377,
714,2020-11-01,7,16741,973.7,
715,2020-11-02,7,16741,973.7,
716,2020-11-03,7,16741,973.7,
717,2020-11-04,7,16741,973.7,
